replay_id,playlist,rank,color;team name;player name;platform;player id;car id;car name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;time most forward;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;demos inflicted;demos taken
de3d5d4f-257d-46ed-a264-0c990fb8fe80,ranked-doubles,platinum-3,orange;;xLydon;Epic;63055c545187462c842135c9dc156617;4284;Fennec;357;641;3;0;2;4;8;2;1;75;265;48.96;1485;920;565;13;50;115;0;115;0;10;26.67;44.37;88;390;0;1291;425548;232.55;65.72;101.77;28.76;19.51;5.51;231.14;65.32;114.57;32.38;8.13;2.3;2.71;0.11;24;225.8;151.5;2194;2069;2325;2922;268.12;75.78;85.71;24.22;251.84;71.18;101.99;28.82;197.43;55.8;98.47;27.83;57.94;16.37;0;0
de3d5d4f-257d-46ed-a264-0c990fb8fe80,ranked-doubles,platinum-3,orange;;Pajjama_Sam;PS4;Pajjama_Sam;4284;Fennec;357;188;0;1;1;0;8;2;1;0;544;41.78;2679;2230;449;25;39;940;795;145;8;13;46.07;44.34;647;271;6;1481;434119;179.11;52.75;110.52;32.55;49.9;14.7;208.02;61.27;127.54;37.56;3.97;1.17;9.06;0.14;63;128.3;218.3;2181;2115;2213;2922;208.2;61.32;131.33;38.68;183.62;54.1;155.81;45.9;142.65;42.01;78.64;23.16;118.25;34.83;4;3
2bd45ad4-6d4d-4a81-8794-9d3447ea5a04,ranked-doubles,platinum-3,blue;;Scoppia_Sangue;PS4;Scoppia_Sangue;23;Octane;373;352;1;0;0;5;12;6;3;20;336;50.8;2150;1597;553;19;49;228;62;166;1;15;43.57;41.65;198;316;45;1370;464221;212.13;57.39;129.5;35.04;28;7.58;210.24;56.88;135.7;36.71;23.68;6.41;4.61;0.14;32;167.9;195.9;2122;2076;2170;2743;237.97;64.38;131.66;35.62;246.66;66.73;122.96;33.27;196.69;53.21;94.45;25.55;78.48;21.23;0;0
2bd45ad4-6d4d-4a81-8794-9d3447ea5a04,ranked-doubles,platinum-3,blue;;13.andrea;Epic;d2ea2cb315734c33a28b2cf84a0a3042;23;Octane;373;311;0;0;2;1;12;6;3;0;297;44.99;1660;1070;590;13;51;268;100;168;1;14;55.53;25.12;274;153;0;1314;435072;225.6;61.63;113.5;31.01;26.94;7.36;242.83;66.34;117.81;32.19;5.39;1.47;3.46;0.16;22;194.2;162.2;2446;2237;2648;2743;252.58;69.01;113.45;30.99;265.24;72.46;100.8;27.54;200.53;54.78;109.74;29.98;55.77;15.24;0;1
2bd45ad4-6d4d-4a81-8794-9d3447ea5a04,ranked-doubles,platinum-3,orange;;the_F-1RST;PS4;the_F-1RST;4284;Fennec;373;831;4;2;1;8;6;1;0;50;464;46.39;2799;2247;552;25;51;770;479;291;6;27;45.94;29.83;469;271;139;1563;537146;154.24;41.39;156.52;42;61.87;16.6;225.73;60.58;128.87;34.58;18.02;4.84;1.31;0.1;13;131.6;223.7;2261;2035;2533;3473;264.23;70.91;108.4;29.09;201.46;54.06;171.17;45.94;149.57;40.14;102.67;27.55;120.38;32.31;1;0
2bd45ad4-6d4d-4a81-8794-9d3447ea5a04,ranked-doubles,platinum-3,orange;;Jack Catachresis;Steam;76561197984297131;4284;Fennec;373;620;2;0;3;4;6;1;1;50;354;44.55;2290;1807;483;20;42;280;100;180;1;15;75.34;31.5;166;217;1;1398;475528;193.98;52.06;141.57;37.99;37.09;9.95;191.54;51.4;173.42;46.54;7.68;2.06;5.56;0.19;30;220.4;129.9;3212;3297;3000;3473;291.82;78.31;80.82;21.69;229.6;61.61;143.04;38.39;174.31;46.78;110.43;29.64;87.89;23.59;0;0
a59c4994-2c06-4a6c-bd75-5fefbad3069f,ranked-doubles,platinum-3,blue;;Ragnar _ LK;Epic;7dff4d887ad24612a02b70d26bd94c11;1856;JÃ¤ger 619;285;537;3;1;0;7;5;2;0;42.86;274;47.45;1430;852;578;11;52;218;60;158;1;14;54.7;11.21;164;150;0;1299;337648;182.13;63.83;83.1;29.12;20.1;7.04;185.63;65.06;92.32;32.36;7.38;2.59;7.37;0.12;62;134.2;127.2;2150;2265;1917;2639;207.32;72.66;78.01;27.34;176.19;61.75;109.14;38.25;140.43;49.21;70.78;24.81;74.13;25.98;1;0
a59c4994-2c06-4a6c-bd75-5fefbad3069f,ranked-doubles,platinum-3,blue;;ttrx_stv33;PS4;ttrx_stv33;4284;Fennec;285;522;1;3;1;4;5;2;2;25;330;52.52;1592;1319;273;18;23;506;376;130;5;11;33.12;40.48;283;483;123;1330;346956;162.93;57.09;102.24;35.82;20.24;7.09;187.61;65.74;86.89;30.44;10.9;3.82;0.53;0.53;1;127.8;133.6;2086;1736;2478;2639;213.9;74.95;71.5;25.05;181.99;63.77;103.41;36.23;141.3;49.51;78.8;27.61;65.3;22.88;0;0
a59c4994-2c06-4a6c-bd75-5fefbad3069f,ranked-doubles,platinum-3,orange;;**********;XBox;36ccbf0bf5010900;23;Octane;285;532;1;1;3;3;11;4;2;33.33;294;61.81;1279;981;298;13;28;159;34;125;1;11;4.9;66.08;59;344;71;1353;307080;132.17;54.34;96.18;39.55;14.86;6.11;135.22;55.6;102.79;42.26;5.2;2.14;3.27;0.18;18;138.6;96.9;2530;2175;2845;2858;185.76;76.38;57.45;23.62;148.57;61.09;94.64;38.91;114.37;47.03;66.77;27.45;62.07;25.52;0;1
a59c4994-2c06-4a6c-bd75-5fefbad3069f,ranked-doubles,platinum-3,orange;;SweetDank;PS4;SweetDank;1691;Mantis;285;242;1;0;1;2;11;4;2;50;313;48.13;1362;976;386;13;33;446;276;170;4;15;17.65;33.65;214;334;134;1419;368680;154.12;54.01;105.29;36.9;25.96;9.1;171.17;59.98;109.74;38.46;4.46;1.56;3.67;0.12;31;134.9;174.5;2342;2108;2504;2858;201.87;70.74;83.5;29.26;167.39;58.66;117.97;41.34;125.36;43.93;91.09;31.92;68.92;24.15;0;0
4107f62a-18d3-4352-901c-f6e2120a4f69,ranked-doubles,platinum-3,blue;;S4NT1RF;XBox;a7035769f5010900;23;Octane;380;623;2;1;3;5;10;6;5;40;362;51.36;2347;2063;284;24;26;389;286;103;3;9;28.63;90.19;462;361;13;1389;465521;216.45;57.93;117.42;31.43;39.75;10.64;218.11;58.38;143.09;38.3;12.42;3.32;4.64;0.18;26;198.2;170.1;2273;2061;2475;3158;261.96;70.12;111.65;29.88;291.54;78.03;82.08;21.97;240.97;64.5;88.85;23.78;43.79;11.72;0;2
4107f62a-18d3-4352-901c-f6e2120a4f69,ranked-doubles,platinum-3,blue;;Theoneandonly1gu;PS4;Theoneandonly1gu;4284;Fennec;380;390;1;1;0;2;10;6;1;50;249;51.87;1808;1356;452;17;40;164;34;130;1;11;34.64;78.53;165;355;65;1370;433377;205.91;57.3;128.42;35.74;25.02;6.96;230.75;64.21;124.33;34.6;4.27;1.19;1.2;0.13;9;165.2;173.5;2940;2660;3187;3158;221.56;61.66;137.79;38.34;272.29;75.77;87.06;24.23;220.22;61.28;94.85;26.39;44.28;12.32;0;1
4107f62a-18d3-4352-901c-f6e2120a4f69,ranked-doubles,platinum-3,orange;;SULLY7217;XBox;14b9d30200000900;4284;Fennec;380;885;5;1;2;4;7;3;1;125;200;47.49;1371;766;605;10;51;389;157;232;2;20;10.81;43.21;166;241;50;1269;400446;254.14;68.85;92.91;25.17;22.06;5.98;274.24;74.3;83.44;22.61;11.43;3.1;3.98;0.15;27;213;130.3;2654;2411;2913;3072;294.22;79.71;74.89;20.29;192.07;52.04;177.04;47.96;156.31;42.35;94.21;25.52;118.59;32.13;0;0
4107f62a-18d3-4352-901c-f6e2120a4f69,ranked-doubles,platinum-3,orange;;Ragnar _ LK;Epic;7dff4d887ad24612a02b70d26bd94c11;10441;Nissan Fairlady Z RLE;380;724;1;4;2;6;7;3;2;16.67;345;40.49;1807;1191;616;17;52;631;356;275;5;23;54.88;23.93;118;237;44;1286;434037;244.23;64.97;94.04;25.02;37.63;10.01;231.83;61.67;139.63;37.15;4.44;1.18;11.33;0.17;65;154.6;216.1;2464;2339;2654;3072;286.71;76.27;89.19;23.73;174.93;46.54;200.96;53.46;123.67;32.9;116.89;31.1;135.33;36;3;0
491ba552-66c0-4d01-9c5d-47a83ce69640,ranked-doubles,platinum-3,blue;;Brandino_69;Epic;5eadac9c00e548f793b1b5a7c43869c3;23;Octane;337;336;1;0;1;3;5;3;1;33.33;301;57.64;1614;1250;364;18;33;391;223;168;3;15;27.07;71.76;98;572;88;1319;421833;194.69;57.78;121.34;36.01;20.91;6.21;235.09;69.77;92.88;27.57;8.97;2.66;5.14;0.18;28;190.3;140.2;2813;2648;2889;3632;258.48;76.71;78.46;23.29;220.98;65.58;115.96;34.42;161.64;47.97;114.41;33.95;60.9;18.07;0;0
491ba552-66c0-4d01-9c5d-47a83ce69640,ranked-doubles,platinum-3,blue;;16(N29;Epic;9094f5222c494641b37c7fb30d6be2fe;4284;Fennec;337;258;0;0;0;2;5;3;2;0;376;53.3;1993;1372;621;18;48;386;252;134;4;12;47.36;34.75;587;450;158;1419;450509;181.45;54.34;117.56;35.21;34.9;10.45;219.43;65.72;103.93;31.13;10.54;3.16;1.03;0.52;2;137.1;184.2;2336;2246;2402;3632;231.71;69.39;102.2;30.61;213.13;63.83;120.78;36.17;152.21;45.58;115.1;34.47;66.6;19.95;0;1
491ba552-66c0-4d01-9c5d-47a83ce69640,ranked-doubles,platinum-3,orange;;ThrownGrain64;XBox;5398c40700000900;4284;Fennec;337;432;1;2;1;1;5;1;0;100;324;45.07;1806;1369;437;16;39;283;169;114;2;10;58.32;30.44;178;233;30;1347;432726;200.15;59.41;120.21;35.68;16.55;4.91;219.37;65.11;112.51;33.39;5.03;1.49;7.81;0.21;37;184.3;135.8;2678;2282;2856;3097;275.58;81.8;61.33;18.2;228.16;67.72;108.76;32.28;188.74;56.02;84.58;25.1;63.59;18.87;0;0
491ba552-66c0-4d01-9c5d-47a83ce69640,ranked-doubles,platinum-3,orange;;User-b87f5a6c3f;Epic;78a0d2fa7d8844bb9d7a97ad8cfc6fb9;23;Octane;337;416;2;0;1;4;5;1;1;50;416;51.28;2178;1686;492;21;45;526;388;138;4;12;38.42;29.67;186;374;11;1575;505363;147.29;43.71;134.27;39.85;55.39;16.44;197.76;58.69;136.11;40.4;3.07;0.91;9.94;0.13;79;135.2;184.2;2490;2488;2452;3097;244.47;72.56;92.47;27.44;199.93;59.34;137.01;40.66;143.16;42.49;110.01;32.65;83.77;24.86;1;0
1a8dd3eb-e629-4fcc-92fa-bc873929ad0c,ranked-doubles,platinum-3,blue;;ThrownGrain64;XBox;5398c40700000900;4284;Fennec;381;798;3;3;2;6;5;3;1;50;390;53.78;2194;1678;516;21;47;743;517;226;6;20;33.63;27.96;202;421;82;1403;484821;224.22;58.98;121.25;31.9;34.68;9.12;236.64;62.25;122.09;32.12;21.41;5.63;6.61;0.19;35;187.4;158.9;2387;2423;2355;3272;291.65;76.72;88.49;23.28;207.02;54.46;173.12;45.54;151.23;39.78;119.29;31.38;109.62;28.84;0;0
1a8dd3eb-e629-4fcc-92fa-bc873929ad0c,ranked-doubles,platinum-3,blue;;User-b87f5a6c3f;Epic;78a0d2fa7d8844bb9d7a97ad8cfc6fb9;23;Octane;381;579;3;1;0;7;5;3;2;42.86;383;50.38;2262;1651;611;20;54;559;272;287;3;26;41.15;22.34;219;305;14;1505;519179;188.04;49.39;148.08;38.9;44.59;11.71;204.31;53.67;166.53;43.74;9.87;2.59;7.86;0.09;83;159.6;187.6;2650;2293;3006;3272;260.36;68.39;120.35;31.61;193.28;50.77;187.43;49.23;139.05;36.52;134.23;35.26;107.44;28.22;0;0
1a8dd3eb-e629-4fcc-92fa-bc873929ad0c,ranked-doubles,platinum-3,orange;;bdublovesgod;PS4;bdublovesgod;4284;Fennec;381;474;1;0;4;2;13;6;0;50;259;43.22;1510;981;529;11;47;359;276;83;3;7;30.98;56.49;164;136;23;1255;434497;255.12;67.01;108.36;28.46;17.23;4.53;258.93;68.01;115.7;30.39;6.08;1.6;3.44;0.23;15;166.5;179.1;2433;2269;2576;2695;273.63;71.87;107.08;28.13;282.61;74.23;98.1;25.77;227.74;59.82;90.6;23.8;62.37;16.38;0;0
1a8dd3eb-e629-4fcc-92fa-bc873929ad0c,ranked-doubles,platinum-3,orange;;Chill_Jesus;PS4;Chill_Jesus;4284;Fennec;381;468;2;0;1;3;13;6;6;66.67;286;52.73;1924;1388;536;17;48;374;248;126;4;12;35.29;36.42;247;336;159;1369;473271;216.14;56.78;140.8;36.99;23.74;6.24;218.36;57.36;156.53;41.12;5.79;1.52;3.01;0.16;19;179.9;166.4;2445;2288;2597;2695;281.02;73.82;99.66;26.18;287.34;75.48;93.34;24.52;220.55;57.94;102.96;27.05;57.17;15.02;0;0
a9a7f045-ac10-4dfa-b3ed-d7871079cbbe,ranked-doubles,platinum-3,blue;;ibby_7775;PS4;ibby_7775;4284;Fennec;145;72;0;0;1;0;5;4;1;0;350;55.55;708;561;147;7;15;42;0;42;0;4;13.87;13.87;228;151;0;1585;204270;57.98;40.4;66.9;46.62;18.62;12.98;86.61;60.36;52.48;36.57;4.41;3.07;1.03;0.17;6;63.4;66;2922;2998;2816;3459;102.35;71.32;41.15;28.68;97.35;67.84;46.15;32.16;68.91;48.02;53.49;37.28;21.1;14.7;1;0
a9a7f045-ac10-4dfa-b3ed-d7871079cbbe,ranked-doubles,platinum-3,blue;;DaemonLDR;PS4;DaemonLDR;23;Octane;145;64;0;0;0;1;5;4;3;0;291;55.79;629;419;210;5;18;60;0;60;0;5;5.2;15.53;159;87;0;1382;178496;85.88;59.3;49.54;34.21;9.41;6.5;97.54;67.35;47.29;32.65;0;0;3.17;0.16;20;65.7;62.8;2901;2661;3033;3459;102.75;70.94;42.09;29.06;92.46;63.84;52.37;36.16;68.39;47.22;46.04;31.79;30.4;20.99;0;0
a9a7f045-ac10-4dfa-b3ed-d7871079cbbe,ranked-doubles,platinum-3,orange;;**************;Steam;76561198177938823;4284;Fennec;145;395;3;0;0;4;1;0;0;75;366;50.67;991;809;182;9;16;141;96;45;1;4;21.14;28.97;301;90;3;1358;177026;83.79;57.83;43.99;30.36;17.1;11.8;105.64;72.93;38.89;26.85;0.33;0.23;3.94;0.15;26;64.7;66.2;2572;2533;2772;3437;126.67;87.44;18.2;12.56;100.62;69.46;44.25;30.54;71.68;49.48;51.17;35.32;22.02;15.2;0;0
a9a7f045-ac10-4dfa-b3ed-d7871079cbbe,ranked-doubles,platinum-3,orange;;l0ppy0;Epic;60bc1d3eca6e40e58a3000fa08f562fc;4284;Fennec;145;188;1;0;0;1;1;0;0;100;312;39.76;812;534;278;6;24;173;59;114;1;10;15.63;18.62;82;67;42;1322;167444;91.71;64.62;38.55;27.16;11.67;8.22;98.06;69.09;41.44;29.2;2.43;1.71;0.7;0.06;11;69.9;61.2;2960;3203;2791;3437;115.57;81.42;26.37;18.58;84.92;59.83;57.02;40.17;62.88;44.3;46.99;33.11;32.06;22.59;0;1
f3ef2ac0-a73d-4cbd-a6fe-6f89d84a0588,ranked-doubles,platinum-3,blue;;FaZe__CHezZy;PS4;FaZe__CHezZy;4284;Fennec;266;220;0;0;0;2;8;5;0;0;363;50.02;1551;1169;382;13;26;416;372;44;4;5;42.47;26.4;431;132;27;1479;352474;127.51;47.99;106.7;40.16;31.49;11.85;135.67;51.06;116.28;43.76;13.77;5.18;1.27;0.32;4;76.7;180.5;1989;1573;2280;2658;168.81;63.53;96.9;36.47;173.21;65.19;92.5;34.81;131.95;49.66;81.52;30.68;52.23;19.66;0;0
f3ef2ac0-a73d-4cbd-a6fe-6f89d84a0588,ranked-doubles,platinum-3,blue;;**************;Steam;76561198177938823;4284;Fennec;266;158;1;0;0;2;8;5;5;50;401;49.36;1546;1054;492;13;41;288;100;188;1;13;28.23;29.13;599;199;0;1346;318074;157.05;59.48;77.61;29.39;29.38;11.13;197.2;74.68;60.86;23.05;5.99;2.27;4.6;0.15;30;176.8;74.2;2133;2451;1854;2658;204.66;77.51;59.38;22.49;193.9;73.44;70.14;26.56;155.71;58.97;72.43;27.43;35.9;13.6;1;0
f3ef2ac0-a73d-4cbd-a6fe-6f89d84a0588,ranked-doubles,platinum-3,orange;;free_paIestine;Epic;3bfe50c6302a4a27becfca03d9a0714a;4284;Fennec;266;779;3;2;3;5;4;1;0;60;341;46.26;1541;1294;247;14;22;329;197;132;2;11;40.6;24.03;247;105;2;1477;354218;129.62;48.8;106.26;40;29.76;11.2;160.71;60.5;102.53;38.6;2.4;0.9;5.53;0.18;30;104.3;147.3;2381;1954;2960;3495;214.01;80.56;51.63;19.44;145.88;54.91;119.77;45.09;112.57;42.38;80.94;30.47;72.13;27.15;0;0
f3ef2ac0-a73d-4cbd-a6fe-6f89d84a0588,ranked-doubles,platinum-3,orange;;-jord;Steam;76561198165504009;4284;Fennec;266;430;2;2;0;3;4;1;1;66.67;244;52.64;1096;593;503;7;44;128;0;128;0;12;29.4;22.28;15;125;9;1337;317392;164.75;62.76;82.96;31.6;14.8;5.64;171.52;65.34;88.82;33.83;2.17;0.83;2.17;0.18;12;155.3;98.7;3199;3112;3049;3495;208.27;79.34;54.24;20.66;175.07;66.69;87.43;33.31;132.82;50.6;77.6;29.56;52.08;19.84;0;1
ef8af4b7-76cf-42a0-bd41-4983b8e93854,ranked-doubles,platinum-3,blue;;breno;Steam;76561198037926990;2070;Werewolf;340;830;4;0;3;6;9;2;1;66.67;308;55.58;1652;1089;563;13;41;319;177;142;2;14;35.2;56.13;212;250;45;1442;442991;175.86;51.78;136.45;40.17;27.35;8.05;204.64;60.25;125.77;37.03;9.24;2.72;4.33;0.22;20;196.5;120.3;3118;3176;3014;3955;265.24;78.09;74.42;21.91;214.72;63.22;124.93;36.78;171.54;50.5;90.27;26.58;77.84;22.92;0;0
ef8af4b7-76cf-42a0-bd41-4983b8e93854,ranked-doubles,platinum-3,blue;;carkinfunt;PS4;carkinfunt;4284;Fennec;340;495;1;3;1;3;9;2;1;33.33;410;48.19;2250;1723;527;20;43;479;300;179;3;15;65.57;34.89;114;285;0;1486;464175;161.36;47.5;129.25;38.04;49.12;14.46;162.31;47.78;165.71;48.78;11.7;3.44;6.3;0.09;74;124.7;191.8;2488;2166;2803;3955;229.69;67.61;110.03;32.39;186.08;54.77;153.64;45.23;125.82;37.04;122.13;35.95;91.77;27.01;0;0
ef8af4b7-76cf-42a0-bd41-4983b8e93854,ranked-doubles,platinum-3,orange;;**************;Steam;76561198177938823;4284;Fennec;340;404;1;1;1;7;9;5;3;14.29;401;48.33;2144;1589;555;21;48;601;397;204;5;18;27.04;41.34;725;447;102;1448;451309;175.08;51.81;121.68;36.01;41.19;12.19;235.77;69.76;96.68;28.61;5.5;1.63;5.67;0.18;32;152;160.5;2346;2304;2429;3483;264.15;78.16;73.8;21.84;241.08;71.34;96.87;28.66;193.82;57.35;89.59;26.51;54.54;16.14;0;0
ef8af4b7-76cf-42a0-bd41-4983b8e93854,ranked-doubles,platinum-3,orange;;** Lover 6741;Epic;e3ac0fbecbbc406e8c7a8d39004d7236;4284;Fennec;340;327;1;0;2;2;9;5;2;50;362;55.84;2074;1730;344;20;32;56;0;56;0;6;27.23;39.61;158;286;9;1510;472235;152.04;44.75;154.91;45.6;32.8;9.65;209.88;61.77;121.08;35.64;8.79;2.59;5.27;0.13;41;166.2;151.2;3125;3258;2957;3483;248.73;73.21;91.03;26.79;250.55;73.75;89.2;26.25;189.51;55.78;114.94;33.83;35.3;10.39;0;0
ab73c1ed-50c8-483e-8fdb-8e69acb376f8,ranked-doubles,platinum-3,blue;;SkyOnJah;Epic;f9264ed67e7f4ca29da7c7f5b2590123;4284;Fennec;330;433;2;0;1;5;10;6;2;40;395;53.21;2274;1809;465;20;42;386;168;218;2;20;55.12;18.71;135;207;31;1496;437147;154.88;47.5;145.4;44.59;25.81;7.91;208.17;63.84;111.31;34.13;6.61;2.03;4.65;0.15;30;162.3;132.2;3023;2677;3334;3657;242.11;74.25;83.98;25.75;207.69;63.69;118.4;36.31;155.35;47.64;105.14;32.24;65.61;20.12;0;1
ab73c1ed-50c8-483e-8fdb-8e69acb376f8,ranked-doubles,platinum-3,blue;;slothgod22;Epic;6b0d6ca8d600491da34607e97998e729;23;Octane;330;353;1;0;1;4;10;6;4;25;350;42.85;1869;1431;438;16;37;616;467;149;5;13;82.86;19.03;338;175;40;1549;458260;140.6;42.74;159.28;48.41;29.12;8.85;202.73;61.62;116.69;35.47;9.58;2.91;2.48;0.13;19;135.2;162.4;2574;2636;2497;3657;226.71;68.91;102.29;31.09;204.3;62.1;124.7;37.9;160.94;48.92;88.52;26.91;79.53;24.17;1;0
ab73c1ed-50c8-483e-8fdb-8e69acb376f8,ranked-doubles,platinum-3,orange;;Aurum;Steam;76561198854511814;23;Octane;330;707;5;0;0;7;9;3;1;71.43;375;52.4;1883;1289;594;18;44;557;410;147;5;12;19.26;52.14;317;499;65;1439;419764;181.77;55.67;106.89;32.74;37.86;11.6;205.47;62.93;110.44;33.82;10.6;3.25;5.59;0.12;45;107.7;185.9;2263;2049;2482;3674;217.12;66.5;109.39;33.5;188.04;57.59;138.48;42.41;136.73;41.88;105.6;32.34;84.18;25.78;1;1
ab73c1ed-50c8-483e-8fdb-8e69acb376f8,ranked-doubles,platinum-3,orange;;Hotsaucethepirate;Steam;76561198326299326;403;Dominus;330;560;1;2;3;3;9;3;2;33.33;295;59.39;1711;1266;445;19;44;284;184;100;2;10;23.56;68.73;164;620;24;1379;407535;192.85;58.5;115.79;35.12;21.02;6.38;223.98;67.94;98.58;29.9;7.1;2.15;4.51;0.12;38;196.8;108.2;2950;2925;2968;3674;253.52;76.9;76.15;23.1;232.2;70.43;97.47;29.57;180.86;54.86;91.2;27.66;57.61;17.48;0;0
588206f2-7171-45d1-94aa-27fb58735172,ranked-doubles,platinum-3,blue;;why am 1 hard;Epic;5f07251eba4b4ed88bc1431d298e040a;23;Octane;362;447;3;0;0;3;4;2;1;100;340;53.9;2070;1521;549;19;49;318;165;153;2;14;37.93;53.57;304;391;47;1422;475418;182.59;50.45;143.99;39.78;35.37;9.77;202.3;55.89;151.03;41.73;8.61;2.38;4.68;0.09;50;179.2;235.4;2408;2612;2251;3898;266.19;73.54;95.76;26.46;258.53;71.43;103.42;28.57;197.49;54.56;114.72;31.7;49.73;13.74;1;0
588206f2-7171-45d1-94aa-27fb58735172,ranked-doubles,platinum-3,blue;;verbing_the_noun;Steam;76561198044513360;8806;Volkswagen Golf GTI;362;314;1;0;1;1;4;2;1;100;242;46.09;1253;941;312;10;27;24;0;24;0;2;29.22;93.37;276;69;0;1118;288570;270.96;75.73;70.06;19.58;16.76;4.68;191.59;53.55;158.45;44.29;7.74;2.16;6.91;0.26;27;227.1;111.4;3435;3293;3640;3898;301.19;84.18;56.59;15.82;299.32;83.66;58.46;16.34;267.7;74.82;56.51;15.79;33.57;9.38;1;1
588206f2-7171-45d1-94aa-27fb58735172,ranked-doubles,platinum-3,orange;;Leasjoel;XBox;d7c27686f8010900;23;Octane;362;446;2;0;1;3;4;4;4;66.67;412;54.48;2452;1936;516;23;39;724;543;181;7;17;50.64;34.19;261;389;168;1534;506235;161.52;45.29;144.98;40.65;50.15;14.06;169.58;47.55;170.68;47.86;16.4;4.6;5.88;0.13;44;130.5;209.7;2220;2049;2453;3576;253.62;71.11;103.04;28.89;188;52.71;168.66;47.29;132.99;37.29;107.24;30.07;116.43;32.64;0;1
588206f2-7171-45d1-94aa-27fb58735172,ranked-doubles,platinum-3,orange;;Stretch_Lincoln;Epic;340ff5763c444f309dc9c097fb0bab6e;4284;Fennec;362;217;0;0;1;1;4;4;0;0;389;44.41;2303;1732;571;21;50;220;100;120;1;10;58.97;43.36;441;375;0;1443;480149;194.62;54.23;137.25;38.24;27.04;7.53;245.73;68.47;104.95;29.24;8.23;2.29;9.95;0.15;65;215;128.3;3211;3223;3256;3576;306.14;85.3;52.77;14.7;246.56;68.7;112.35;31.3;178.57;49.75;134.3;37.42;46.05;12.83;1;1
0a187b7e-1228-44f1-944d-c8a08ce7701d,ranked-doubles,diamond-1,blue;;Swjat_HD;Steam;76561199021997757;4284;Fennec;352;404;2;0;0;3;3;2;1;66.67;281;41.4;1392;782;610;9;52;241;0;241;0;20;47.74;20.08;96;108;0;1296;424428;216.28;61.63;112.18;31.96;22.49;6.41;173.78;49.52;171.37;48.83;5.81;1.66;5.88;0.11;53;176.7;156.5;2111;1884;2282;2755;249.31;71.04;101.64;28.96;226.92;64.66;124.03;35.34;182.37;51.96;90.74;25.86;77.84;22.18;0;0
0a187b7e-1228-44f1-944d-c8a08ce7701d,ranked-doubles,diamond-1,blue;;pikminrr;Epic;5ed461137f2c4154b808195d9336b8be;4284;Fennec;352;400;1;1;1;3;3;2;1;33.33;428;47.59;2410;1877;533;22;46;586;390;196;5;17;57.5;24.88;335;333;109;1438;470138;176.85;50.3;135.46;38.53;39.28;11.17;210.15;59.77;137.1;39;4.33;1.23;5.05;0.12;43;157.1;175;2151;2007;2283;2755;250.79;71.33;100.8;28.67;228.45;64.99;123.04;35.01;170.87;48.6;102.9;29.27;77.82;22.13;0;0
0a187b7e-1228-44f1-944d-c8a08ce7701d,ranked-doubles,diamond-1,orange;;xX_Trabanthor_Xx;Epic;b784e67447084008acba93bc2683dea0;4284;Fennec;352;402;1;1;1;2;6;3;0;50;427;51.73;2365;1893;472;22;42;426;295;131;4;12;45.93;37.08;376;312;110;1494;492047;163.4;46.48;162.98;46.36;25.18;7.16;213.58;60.75;127.41;36.24;10.56;3;7.68;0.12;66;184.7;147;2395;2494;2303;3166;279.26;79.43;72.3;20.57;222.86;63.39;128.69;36.61;161.98;46.07;116.7;33.19;72.88;20.73;0;0
0a187b7e-1228-44f1-944d-c8a08ce7701d,ranked-doubles,diamond-1,orange;;GLX Charlie;Epic;64bfd34857b3408aacfd476889bb14f4;4284;Fennec;352;374;1;0;2;1;6;3;3;100;451;52.4;2515;1937;578;24;52;561;389;172;5;15;50.4;45.44;770;492;110;1558;512237;154.75;44.04;148.32;42.21;48.32;13.75;215.35;61.29;128.06;36.44;7.98;2.27;4.17;0.15;28;146.7;184.6;2413;2582;2199;3166;242.78;69.09;108.6;30.91;203.65;57.96;147.74;42.04;156.37;44.5;97.7;27.8;97.32;27.7;0;0
1e3a267c-f46b-4934-8a4d-451ac1651e81,ranked-doubles,diamond-1,blue;;Erwxn24;XBox;18c77b18fe010900;4284;Fennec;355;246;1;0;0;3;7;4;3;33.33;298;56.87;1708;1260;448;16;40;219;100;119;1;10;27.14;52.76;118;359;1;1374;392845;199.12;58.53;109.12;32.08;31.95;9.39;220.2;64.73;103.57;30.44;16.42;4.83;3.26;0.19;17;199.2;147.7;2681;2648;2703;3015;247.79;72.84;92.39;27.16;255.12;75;85.06;25;205.86;60.52;91.81;26.99;42.51;12.5;0;0
